enrollment_id,student_id,course_id,Enrollment_status,Date
4111,13328,CP6103,completed,04/02/2011
4112,13331,PS6103,completed,10/10/2003
4113,13332,CP9103,completed,20/11/2019
4114,13335,PS9103,completed,10/07/1994
4115,13339,CP103,completed,22/12/2001
4116,13344,PS103,completed,26/04/1992
4117,13345,LA6104,completed,19/08/1998
4118,13346,AF6105,completed,25/09/1982
4119,13347,BA6105,completed,23/08/2005
4120,13349,AF9105,completed,23/02/1996
4121,13350,BA9105,completed,25/02/2011
4122,13353,AF105,completed,07/02/1981
4123,13356,BA105,completed,15/06/2005
4124,13357,CE6100,completed,19/05/1982
4125,13358,EE6100,completed,13/11/1990
4126,13360,CE9100,completed,26/02/2005
4127,13362,EE9100,completed,16/02/2016
4128,13364,CE100,completed,30/05/2006
4129,13365,EE100,completed,19/02/2001
4130,13367,AS6101,completed,09/05/2016
4131,13369,HS6101,completed,05/07/2017
4132,13370,AS9101,completed,16/08/2017
4133,13374,HS9101,completed,29/08/2000
4134,13378,AS101,completed,17/06/1986
4135,13379,HS101,completed,08/08/2011
4136,13382,DA6102,completed,06/04/2019
4137,13383,IS6102,completed,10/01/2006
4138,13384,DA9102,completed,10/05/2010
4139,13386,IS9102,completed,01/04/1988
4140,13387,DA102,completed,17/12/1990
4141,13388,IS102,completed,28/08/1982
4142,13393,CP6103,completed,07/07/2019
4143,13394,PS6103,completed,08/06/2018
4144,13396,CP9103,completed,28/05/2021
4145,13397,PS9103,completed,12/03/2014
4146,13399,CP103,completed,27/06/1985
4147,13400,PS103,completed,22/11/2020
4148,13401,LA6104,completed,30/07/1983
4149,13403,AF6105,completed,27/01/1981
4150,13404,BA6105,completed,01/09/1997
4151,13405,AF9105,completed,21/11/2002
4152,13407,BA9105,completed,30/03/2010
4153,13409,AF105,completed,13/11/1983
4154,13410,BA105,completed,06/11/2018
4155,13412,CE6100,completed,30/11/1992
4156,13416,EE6100,completed,11/10/2019
4157,13421,CE9100,completed,11/12/1982
4158,13422,EE9100,completed,22/07/1982
4159,13423,CE100,completed,19/05/2001
4160,13424,EE100,completed,23/02/2014
4161,13426,AS6101,completed,20/04/2007
4162,13428,HS6101,completed,16/12/2017
4163,13430,AS9101,completed,15/07/2006
4164,13435,HS9101,completed,05/04/1999
4165,13436,AS101,completed,02/02/1996
4166,13439,HS101,completed,26/08/1998
4167,13440,DA6102,completed,29/09/1988
4168,13441,IS6102,completed,20/09/1994
4169,13445,DA9102,completed,04/06/1999
4170,13446,IS9102,completed,23/06/2019
4171,13448,DA102,completed,23/09/1986
4172,13456,IS102,completed,02/02/2015
4173,13458,CP6103,completed,18/06/1987
4174,13459,PS6103,completed,29/08/2001
4175,13462,CP9103,completed,28/05/2019
4176,13463,PS9103,completed,02/11/2006
4177,13469,CP103,completed,22/08/2006
4178,13472,PS103,completed,13/10/2003
4179,13474,LA6104,completed,25/10/1997
4180,13475,AF6105,completed,24/10/2010
4181,13476,BA6105,completed,15/12/2000
4182,13477,AF9105,completed,29/09/2005
4183,13478,BA9105,completed,02/06/2006
4184,13483,AF105,completed,26/08/2004
4185,13485,BA105,completed,19/11/2012
4186,13488,CE6100,completed,26/08/2012
4187,13492,EE6100,completed,10/06/2011
4188,13493,CE9100,completed,05/10/2004
4189,13494,EE9100,completed,25/08/1990
4190,13495,CE100,completed,12/07/2001
4191,13498,EE100,completed,17/12/2018
4192,13504,AS6101,completed,20/05/1991
4193,13510,HS6101,completed,21/03/2010
4194,13512,AS9101,completed,15/08/2007
4195,13517,HS9101,completed,15/11/2007
4196,13525,AS101,completed,03/12/2005
4197,13527,HS101,completed,10/11/2010
4198,13528,DA6102,completed,21/09/2006
4199,13535,IS6102,completed,03/03/1981
4200,13536,DA9102,completed,21/04/2016
4201,13537,IS9102,completed,05/02/1982
4202,13539,DA102,completed,06/10/1985
4203,13541,IS102,completed,26/04/1991
4204,13546,CP6103,completed,26/05/2005
4205,13549,PS6103,completed,28/08/1985
4206,13555,CP9103,completed,27/11/2004
4207,13556,PS9103,completed,09/04/2017
4208,13557,CP103,completed,04/12/1997
4209,13558,PS103,completed,02/07/1992
4210,13560,LA6104,completed,27/12/2005
4211,13564,AF6105,completed,20/08/2012
4212,13565,BA6105,completed,07/07/2020
4213,13566,AF9105,completed,23/03/1999
4214,13567,BA9105,completed,20/09/2010
4215,13573,AF105,completed,21/07/1988
4216,13574,BA105,completed,16/07/1991
4217,13578,CE6100,completed,18/04/1986
4218,13580,EE6100,completed,22/03/1996
4219,13585,CE9100,completed,30/04/1994
4220,13587,EE9100,completed,23/08/1992
4221,13593,CE100,completed,06/08/1997
4222,13594,EE100,completed,21/06/2003
4223,13595,AS6101,completed,02/07/2005
4224,13598,HS6101,completed,03/04/2014
4225,13600,AS9101,completed,23/08/2004
4226,13606,HS9101,completed,18/04/1996
4227,13612,AS101,completed,15/12/1981
4228,13617,HS101,completed,04/09/1994
4229,13619,DA6102,completed,20/02/1981
4230,13620,IS6102,completed,09/12/1980
4231,13623,DA9102,completed,13/06/2017
4232,13625,IS9102,completed,06/08/2006
4233,13626,DA102,completed,31/08/2015
4234,13627,IS102,completed,17/02/2004
4235,13628,CP6103,completed,16/11/2007
4236,13635,PS6103,completed,02/02/1988
4237,13636,CP9103,completed,03/03/1993
4238,13638,PS9103,completed,15/12/2019
4239,13640,CP103,completed,17/03/2015
4240,13645,PS103,completed,04/06/2007
4241,13647,LA6104,completed,27/03/2012
4242,13650,AF6105,completed,05/03/2005
4243,13654,BA6105,completed,20/05/1988
4244,13656,AF9105,completed,07/11/1985
4245,13661,BA9105,completed,17/11/2012
4246,13664,AF105,completed,09/01/2009
4247,13669,BA105,completed,04/05/1997
4248,13670,CE6100,completed,04/10/1980
4249,13674,EE6100,completed,05/09/2017
4250,13678,CE9100,completed,25/06/2018
4251,13681,EE9100,completed,26/10/1993
4252,13682,CE100,completed,24/12/1993
4253,13684,EE100,completed,26/07/1980
4254,13685,AS6101,completed,18/06/2002
4255,13687,HS6101,completed,18/10/1998
4256,13688,AS9101,completed,15/03/2007
4257,13689,HS9101,completed,18/05/1982
4258,13692,AS101,completed,06/10/2008
4259,13693,HS101,completed,29/12/1990
4260,13697,DA6102,completed,29/07/2011
4261,13699,IS6102,completed,31/05/2020
4262,13700,DA9102,completed,08/07/2013
4263,13704,IS9102,completed,19/01/1986
4264,13708,DA102,completed,16/10/1982
4265,13709,IS102,completed,26/08/1994
4266,13710,CP6103,completed,04/01/2003
4267,13712,PS6103,completed,15/11/2010
4268,13716,CP9103,completed,23/09/1987
4269,13717,PS9103,completed,11/02/2021
4270,13718,CP103,completed,20/10/1982
4271,13722,PS103,completed,13/01/2001
4272,13728,LA6104,completed,06/11/1994
4273,13734,AF6105,completed,16/04/1986
4274,13736,BA6105,completed,15/12/1999
4275,13737,AF9105,completed,11/12/1980
4276,13738,BA9105,completed,25/05/2003
4277,13739,AF105,completed,04/08/2009
4278,13742,BA105,completed,08/10/1986
4279,13745,CE6100,completed,26/06/2004
4280,13746,EE6100,completed,07/12/1985
4281,13749,CE9100,completed,19/07/2002
4282,13752,EE9100,completed,29/10/2003
4283,13755,CE100,completed,20/10/1985
4284,13759,EE100,completed,30/04/1987
4285,13760,AS6101,completed,01/11/1984
4286,13762,HS6101,completed,02/06/2020
4287,13763,AS9101,completed,14/10/2008
4288,13764,HS9101,completed,06/08/1997
4289,13765,AS101,completed,28/09/1986
4290,13768,HS101,completed,11/06/1985
4291,13770,DA6102,completed,11/02/1993
4292,13771,IS6102,completed,03/09/1998
4293,13776,DA9102,completed,19/02/1997
4294,13778,IS9102,completed,05/07/2000
4295,13779,DA102,completed,28/04/1998
4296,13780,IS102,completed,05/08/2014
4297,13782,CP6103,completed,27/06/2002
4298,13783,PS6103,completed,11/04/2014
4299,13784,CP9103,completed,08/11/1991
4300,13787,PS9103,completed,25/06/1997
4301,13788,CP103,completed,03/11/2009
4302,13789,PS103,completed,07/06/2003
4303,13795,LA6104,completed,02/03/2015
4304,13797,AF6105,completed,02/01/1994
4305,13799,BA6105,completed,18/07/1993
4306,13807,AF9105,completed,31/01/1991
4307,13808,BA9105,completed,26/04/2013
4308,13811,AF105,completed,07/11/1991
4309,13814,BA105,completed,12/07/1980
4310,13816,CE6100,completed,23/09/2000
4311,13819,EE6100,completed,27/11/2005
4312,13821,CE9100,completed,31/03/2002
4313,13822,EE9100,completed,05/11/2008
4314,13825,CE100,completed,18/02/2019
4315,13826,EE100,completed,23/12/1990
4316,13828,AS6101,completed,04/12/1995
4317,13830,HS6101,completed,22/09/1999
4318,13831,AS9101,completed,03/09/1991
4319,13834,HS9101,completed,16/07/2002
4320,13836,AS101,completed,14/09/2001
4321,13837,HS101,completed,02/01/2002
4322,13839,DA6102,completed,28/05/2002
4323,13840,IS6102,completed,16/09/1989
4324,13842,DA9102,completed,31/05/2003
4325,13843,IS9102,completed,04/04/1993
4326,13844,DA102,completed,15/06/1988
4327,13845,IS102,completed,17/09/1993
4328,13847,CP6103,completed,24/07/2005
4329,13850,PS6103,completed,08/03/1995
4330,13853,CP9103,completed,08/02/1987
4331,13861,PS9103,completed,18/03/2014
4332,13862,CP103,completed,12/04/2006
4333,13870,PS103,completed,03/11/1989
4334,13871,LA6104,completed,13/12/2014
4335,13872,AF6105,completed,10/02/2006
4336,13874,BA6105,completed,23/01/2000
4337,13879,AF9105,completed,15/05/2021
4338,13881,BA9105,completed,30/11/2012
4339,13886,AF105,completed,10/04/1997
4340,13892,BA105,completed,30/04/1998
4341,13895,CE6100,completed,07/04/2018
4342,13900,EE6100,completed,13/10/2008
4343,13902,CE9100,completed,30/04/1991
4344,13903,EE9100,completed,21/02/1992
4345,13904,CE100,completed,25/10/1982
4346,13908,EE100,completed,29/04/2013
4347,13909,AS6101,completed,23/10/2003
4348,13910,HS6101,completed,01/01/2010
4349,13911,AS9101,completed,07/04/1985
4350,13915,HS9101,completed,26/09/2018
4351,13919,AS101,completed,24/09/1994
4352,13920,HS101,completed,25/10/1996
4353,13922,DA6102,completed,27/07/2018
4354,13923,IS6102,completed,17/06/2016
4355,13926,DA9102,completed,12/11/1983
4356,13927,IS9102,completed,28/03/2014
4357,13929,DA102,completed,10/05/1995
4358,13931,IS102,completed,28/04/2009
4359,13932,CP6103,completed,22/08/1982
4360,13936,PS6103,completed,01/05/2012
4361,13937,CP9103,completed,05/01/2016
4362,13938,PS9103,completed,03/02/1997
4363,13940,CP103,completed,21/11/1993
4364,13941,PS103,completed,18/12/1981
4365,13942,LA6104,completed,25/03/1984
4366,13944,AF6105,completed,06/01/1989
4367,13947,BA6105,completed,22/12/1996
4368,13950,AF9105,completed,03/08/1993
4369,13951,BA9105,completed,02/05/2003
4370,13952,AF105,completed,10/01/1987
4371,13954,BA105,completed,27/07/1983
4372,13956,CE6100,completed,03/08/1990
4373,13958,EE6100,completed,28/03/2000
4374,13962,CE9100,completed,16/06/2010
4375,13964,EE9100,completed,10/09/2018
4376,13969,CE100,completed,16/01/2010
4377,13970,EE100,completed,17/12/1994
4378,13971,AS6101,completed,08/10/2014
4379,13972,HS6101,completed,10/12/1991
4380,13973,AS9101,completed,08/07/2011
4381,13977,HS9101,completed,29/06/1984
4382,13986,AS101,completed,09/12/1999
4383,13987,HS101,completed,24/11/2010
4384,13988,DA6102,completed,04/04/2011
4385,13992,IS6102,completed,09/04/1989
4386,13994,DA9102,completed,21/02/2021
4387,13995,IS9102,completed,23/11/2007
4388,13000,DA102,completed,13/12/2005
4389,13002,IS102,completed,02/01/2014
4390,13003,CP6103,completed,19/03/1994
4391,13005,PS6103,completed,31/08/1987
4392,13006,CP9103,completed,28/01/1996
4393,13007,PS9103,completed,12/11/1995
4394,13008,CP103,completed,09/10/1980
4395,13009,PS103,completed,30/05/1993
4396,13010,LA6104,completed,06/10/2011
4397,13013,AF6105,completed,05/01/2012
4398,13015,BA6105,completed,05/07/2006
4399,13018,AF9105,completed,15/11/2013
4400,13022,BA9105,completed,05/03/2000
4401,13023,AF105,completed,17/08/2007
4402,13024,BA105,completed,21/12/1998
4403,13026,CE6100,completed,29/06/1981
4404,13027,EE6100,completed,14/12/2012
4405,13035,CE9100,completed,13/09/1989
4406,13038,EE9100,completed,13/03/1998
4407,13039,CE100,completed,01/10/1993
4408,13040,EE100,completed,10/04/2007
4409,13042,AS6101,completed,17/12/2010
4410,13048,HS6101,completed,26/02/2007
4411,13053,AS9101,completed,30/05/2021
4412,13055,HS9101,completed,12/11/2016
4413,13058,AS101,completed,08/03/2006
4414,13059,HS101,completed,05/11/1991
4415,13061,DA6102,completed,08/11/2012
4416,13062,IS6102,completed,11/06/2015
4417,13063,DA9102,completed,26/08/2001
4418,13066,IS9102,completed,22/02/1982
4419,13067,DA102,completed,09/06/2006
4420,13073,IS102,completed,07/07/1998
4421,13075,CP6103,completed,01/02/2005
4422,13077,PS6103,completed,22/03/2016
4423,13078,CP9103,completed,06/09/1997
4424,13081,PS9103,completed,08/11/2010
4425,13083,CP103,completed,30/06/1990
4426,13085,PS103,completed,22/10/1984
4427,13086,LA6104,completed,19/12/1986
4428,13087,AF6105,completed,22/01/1985
4429,13088,BA6105,completed,04/08/1984
4430,13091,AF9105,completed,21/01/2008
4431,13092,BA9105,completed,23/01/1984
4432,13096,AF105,completed,17/10/1988
4433,13103,BA105,completed,09/12/2020
4434,13104,CE6100,completed,05/10/1982
4435,13107,EE6100,completed,19/08/2008
4436,13114,CE9100,completed,10/01/2010
4437,13115,EE9100,completed,24/01/1998
4438,13117,CE100,completed,19/11/1987
4439,13118,EE100,completed,07/09/1989
4440,13119,AS6101,completed,03/06/1987
4441,13124,HS6101,completed,07/02/1999
4442,13125,AS9101,completed,07/01/2015
4443,13127,HS9101,completed,27/12/2009
4444,13128,AS101,completed,25/05/2017
4445,13129,HS101,completed,09/12/1983
4446,13130,DA6102,completed,02/01/1985
4447,13131,IS6102,completed,21/08/2007
4448,13132,DA9102,completed,25/07/1988
4449,13133,IS9102,completed,24/11/1993
4450,13134,DA102,completed,13/06/1995
4451,13139,IS102,completed,17/01/2003
4452,13144,CP6103,completed,21/06/2004
4453,13145,PS6103,completed,04/06/2014
4454,13150,CP9103,completed,24/03/2007
4455,13153,PS9103,completed,10/09/1995
4456,13155,CP103,completed,05/09/1991
4457,13159,PS103,completed,17/10/1984
4458,13163,LA6104,completed,20/09/1983
4459,13168,AF6105,completed,13/01/1981
4460,13171,BA6105,completed,04/09/1993
4461,13172,AF9105,completed,01/06/2000
4462,13174,BA9105,completed,12/05/2003
4463,13179,AF105,completed,27/11/2014
4464,13180,BA105,completed,05/11/1999
4465,13182,CE6100,completed,09/11/2003
4466,13183,EE6100,completed,04/07/2013
4467,13184,CE9100,completed,18/07/2009
4468,13186,EE9100,completed,31/08/2009
4469,13189,CE100,completed,30/07/1990
4470,13190,EE100,completed,08/02/1995
4471,13192,AS6101,completed,09/08/2019
4472,13193,HS6101,completed,09/01/1987
4473,13196,AS9101,completed,02/06/1988
4474,13197,HS9101,completed,16/11/2015
4475,13198,AS101,completed,24/11/1982
4476,13200,HS101,completed,14/05/2014
4477,13201,DA6102,completed,06/05/2002
4478,13202,IS6102,completed,19/06/2017
4479,13208,DA9102,completed,09/07/2006
4480,13209,IS9102,completed,24/02/1997
4481,13212,DA102,completed,17/03/2019
4482,13213,IS102,completed,30/05/1997
4483,13216,CP6103,completed,09/07/2017
4484,13220,PS6103,completed,09/03/2002
4485,13221,CP9103,completed,20/04/2020
4486,13224,PS9103,completed,14/10/1999
4487,13226,CP103,completed,12/03/1993
4488,13229,PS103,completed,25/11/1998
4489,13232,LA6104,completed,15/01/1984
4490,13235,AF6105,completed,05/07/1990
4491,13237,BA6105,completed,29/08/1990
4492,13238,AF9105,completed,07/08/2015
4493,13239,BA9105,completed,02/03/2012
4494,13244,AF105,completed,01/06/2018
4495,13247,BA105,completed,09/02/1981
4496,13251,CE6100,completed,04/12/2001
4497,13253,EE6100,completed,10/01/1999
4498,13254,CE9100,completed,21/09/2013
4499,13255,EE9100,completed,10/02/2003
4500,13256,CE100,completed,20/05/2003
4501,13257,EE100,completed,07/10/2002
4502,13260,AS6101,completed,29/06/1985
4503,13261,HS6101,completed,11/12/1993
4504,13264,AS9101,completed,15/07/2012
4505,13266,HS9101,completed,13/10/2018
4506,13267,AS101,completed,07/07/2010
4507,13268,HS101,completed,20/07/2003
4508,13270,DA6102,completed,24/10/2007
4509,13272,IS6102,completed,18/08/1990
4510,13273,DA9102,completed,28/05/2015
4511,13274,IS9102,completed,06/03/2017
4512,13275,DA102,completed,30/04/2007
4513,13276,IS102,completed,16/01/1983
4514,13279,CP6103,completed,18/08/1995
4515,13280,PS6103,completed,22/08/2002
4516,13282,CP9103,completed,11/07/1980
4517,13283,PS9103,completed,25/08/2009
4518,13284,CP103,completed,04/09/2000
4519,13285,PS103,completed,18/09/2019
4520,13287,LA6104,completed,23/05/2005
4521,13288,AF6105,completed,04/02/2011
4522,13291,BA6105,completed,20/06/2010
4523,13300,AF9105,completed,06/12/2016
4524,13301,BA9105,completed,16/02/2014
4525,13302,AF105,completed,26/04/1986
4526,13305,BA105,completed,13/01/1984
4527,13306,CE6100,completed,02/02/1993
4528,13308,EE6100,completed,28/03/1998
4529,13315,CE9100,completed,19/12/2013
4530,13316,EE9100,completed,29/07/2004
4531,13317,CE100,completed,15/07/2008
4532,13319,EE100,completed,04/10/1991
4533,13323,AS6101,completed,05/01/2010
4534,13324,HS6101,completed,08/09/2006
4535,13330,AS9101,completed,02/04/1999
4536,13331,HS9101,completed,20/09/2005
4537,13336,AS101,completed,13/06/1996
4538,13342,HS101,completed,30/07/1999
4539,13345,DA6102,completed,07/08/1986
4540,13347,IS6102,completed,17/11/2013
4541,13351,DA9102,completed,23/10/2014
4542,13352,IS9102,completed,06/10/1985
4543,13355,DA102,completed,21/07/1993
4544,13358,IS102,completed,17/08/1990
4545,13360,CP6103,completed,26/07/2001
4546,13361,PS6103,completed,11/07/1984
4547,13368,CP9103,completed,10/12/2002
4548,13371,PS9103,completed,08/01/1991
4549,13373,CP103,completed,20/09/1984
4550,13377,PS103,completed,12/04/2020
4551,13379,LA6104,completed,28/07/2015
4552,13380,AF6105,completed,12/11/2000
4553,13381,BA6105,completed,09/06/1994
4554,13386,AF9105,completed,28/12/1988
4555,13388,BA9105,completed,18/02/2001
4556,13390,AF105,completed,30/07/1987
4557,13398,BA105,completed,14/08/1994
4558,13400,CE6100,completed,20/06/1991
4559,13401,EE6100,completed,05/10/1995
4560,13408,CE9100,completed,17/09/2014
4561,13409,EE9100,completed,19/04/1987
4562,13413,CE100,completed,24/11/2002
4563,13414,EE100,completed,18/05/1991
4564,13417,AS6101,completed,02/11/1981
4565,13418,HS6101,completed,09/01/1984
4566,13419,AS9101,completed,10/05/1997
4567,13420,HS9101,completed,14/07/2002
4568,13421,AS101,completed,18/07/2004
4569,13424,HS101,completed,15/05/1994
4570,13425,DA6102,completed,29/11/1998
4571,13426,IS6102,completed,18/10/2001
4572,13428,DA9102,completed,16/05/2011
4573,13432,IS9102,completed,07/02/2012
4574,13436,DA102,completed,28/12/2010
4575,13438,IS102,completed,30/05/2018
4576,13444,CP6103,completed,09/05/1990
4577,13446,PS6103,completed,15/05/1997
4578,13447,CP9103,completed,24/04/2010
4579,13451,PS9103,completed,09/05/2014
4580,13454,CP103,completed,09/09/1985
4581,13455,PS103,completed,28/02/2020
4582,13456,LA6104,completed,10/07/1981
4583,13463,AF6105,completed,16/02/2017
4584,13467,BA6105,completed,06/06/1985
4585,13471,AF9105,completed,22/03/1997
4586,13472,BA9105,completed,05/11/1980
4587,13475,AF105,completed,13/03/2001
4588,13476,BA105,completed,12/04/2001
4589,13483,CE6100,completed,17/04/2012
4590,13484,EE6100,completed,06/03/1988
4591,13485,CE9100,completed,31/05/1988
4592,13486,EE9100,completed,14/09/2018
4593,13489,CE100,completed,04/07/2018
4594,13494,EE100,completed,16/02/1981
4595,13500,AS6101,completed,15/09/2009
4596,13502,HS6101,completed,02/07/2020
4597,13503,AS9101,completed,28/01/2007
4598,13511,HS9101,completed,18/02/2016
4599,13514,AS101,completed,25/05/2006
4600,13515,HS101,completed,14/05/2001
4601,13519,DA6102,completed,10/01/2001
4602,13524,IS6102,completed,27/02/2009
4603,13525,DA9102,completed,30/01/1989
4604,13530,IS9102,completed,19/10/1995
4605,13531,DA102,completed,20/07/1990
4606,13532,IS102,completed,08/12/1980
4607,13534,CP6103,completed,20/03/1997
4608,13535,PS6103,completed,29/01/2001
4609,13536,CP9103,completed,21/05/1995
4610,13537,PS9103,completed,09/10/2012
4611,13538,CP103,completed,27/07/1995
4612,13553,PS103,completed,05/08/1988
4613,13555,LA6104,completed,25/03/2005
4614,13561,AF6105,completed,23/11/1981
4615,13566,BA6105,completed,25/12/2014
4616,13567,AF9105,completed,22/07/2005
4617,13570,BA9105,completed,28/05/1981
4618,13573,AF105,completed,25/11/2003
4619,13577,BA105,completed,21/12/1981
4620,13579,CE6100,completed,10/09/2002
4621,13586,EE6100,completed,16/01/2018
4622,13592,CE9100,completed,13/06/1986
4623,13593,EE9100,completed,21/07/1982
4624,13594,CE100,completed,06/06/1989
4625,13597,EE100,completed,22/02/2004
4626,13598,AS6101,completed,05/01/1985
4627,13601,HS6101,completed,24/04/1994
4628,13602,AS9101,completed,21/09/2016
4629,13603,HS9101,completed,16/07/2018
4630,13604,AS101,completed,10/10/2012
4631,13610,HS101,completed,29/09/1982
4632,13622,DA6102,completed,24/12/2002
4633,13626,IS6102,completed,02/12/2003
4634,13630,DA9102,completed,05/03/1999
4635,13631,IS9102,completed,22/04/1998
4636,13635,DA102,completed,03/01/1990
4637,13643,IS102,completed,05/10/2013
4638,13645,CP6103,completed,11/05/1986
4639,13646,PS6103,completed,10/09/2006
4640,13647,CP9103,completed,18/09/1982
4641,13648,PS9103,completed,18/03/2009
4642,13651,CP103,completed,25/10/1985
4643,13660,PS103,completed,17/09/2013
4644,13663,LA6104,completed,06/02/2020
4645,13665,AF6105,completed,31/03/2020
4646,13669,BA6105,completed,09/05/1982
4647,13673,AF9105,completed,08/05/2006
4648,13676,BA9105,completed,07/09/2019
4649,13677,AF105,completed,24/12/2017
4650,13683,BA105,completed,17/10/1982
4651,13685,CE6100,completed,06/11/2010
4652,13688,EE6100,completed,14/11/1990
4653,13691,CE9100,completed,21/04/1992
4654,13694,EE9100,completed,11/09/2013
4655,13696,CE100,completed,01/07/1988
4656,13697,EE100,completed,04/01/2007
4657,13700,AS6101,completed,12/07/2010
4658,13706,HS6101,completed,26/01/1991
4659,13707,AS9101,completed,09/08/2010
4660,13709,HS9101,completed,06/01/2019
4661,13710,AS101,completed,27/02/1989
4662,13714,HS101,completed,19/10/1991
4663,13716,DA6102,completed,07/03/2014
4664,13717,IS6102,completed,16/06/2005
4665,13718,DA9102,completed,03/12/2004
4666,13722,IS9102,completed,03/10/1997
4667,13725,DA102,completed,05/07/2020
4668,13729,IS102,completed,15/01/2006
4669,13730,CP6103,completed,08/03/2000
4670,13734,PS6103,completed,19/01/2005
4671,13742,CP9103,completed,23/03/1987
4672,13753,PS9103,completed,17/02/2010
4673,13755,CP103,completed,26/11/2012
4674,13756,PS103,completed,23/02/2009
4675,13757,LA6104,completed,27/08/1989
4676,13759,AF6105,completed,11/01/2011
4677,13765,BA6105,completed,11/04/1995
4678,13767,AF9105,completed,12/04/2011
4679,13770,BA9105,completed,30/01/2012
4680,13771,AF105,completed,22/06/2004
4681,13772,BA105,completed,31/10/1986
4682,13774,CE6100,completed,01/06/2008
4683,13777,EE6100,completed,16/06/1986
4684,13778,CE9100,completed,06/11/2009
4685,13780,EE9100,completed,24/07/1991
4686,13782,CE100,completed,19/12/1990
4687,13784,EE100,completed,24/02/1988
4688,13785,AS6101,completed,17/12/2018
4689,13787,HS6101,completed,29/04/1985
4690,13788,AS9101,completed,05/10/2013
4691,13790,HS9101,completed,07/03/1985
4692,13792,AS101,completed,23/09/1991
4693,13794,HS101,completed,26/11/1981
4694,13795,DA6102,completed,13/02/1987
4695,13798,IS6102,completed,04/01/2017
4696,13800,DA9102,completed,12/08/2018
4697,13801,IS9102,completed,18/12/2016
4698,13806,DA102,completed,28/04/1984
4699,13808,IS102,completed,21/08/2003
4700,13812,CP6103,completed,17/01/2001
4701,13816,PS6103,completed,31/08/1986
4702,13817,CP9103,completed,02/10/2005
4703,13822,PS9103,completed,27/05/1991
4704,13825,CP103,completed,18/06/1991
4705,13826,PS103,completed,22/06/1998
4706,13827,LA6104,completed,21/12/1988
4707,13830,AF6105,completed,17/10/2012
4708,13832,BA6105,completed,25/12/1999
4709,13835,AF9105,completed,06/12/1983
4710,13839,BA9105,completed,14/08/1980
4711,13840,AF105,completed,30/08/1994
4712,13844,BA105,completed,12/08/1999
4713,13847,CE6100,completed,13/03/1981
4714,13848,EE6100,completed,30/03/1985
4715,13849,CE9100,completed,16/07/2013
4716,13850,EE9100,completed,02/05/1990
4717,13851,CE100,completed,27/12/2020
4718,13855,EE100,completed,17/02/2021
4719,13859,AS6101,completed,14/01/2013
4720,13861,HS6101,completed,05/10/2015
4721,13864,AS9101,completed,27/10/1995
4722,13865,HS9101,completed,09/12/2005
4723,13869,AS101,completed,30/07/1993
4724,13870,HS101,completed,12/12/2014
4725,13871,DA6102,completed,29/09/2003
4726,13873,IS6102,completed,10/01/1985
4727,13878,DA9102,completed,10/07/1994
4728,13880,IS9102,completed,03/04/1982
4729,13882,DA102,completed,16/08/1993
4730,13888,IS102,completed,05/09/1999
4731,13889,CP6103,completed,19/10/1995
4732,13890,PS6103,completed,31/03/2009
4733,13892,CP9103,completed,16/04/1999
4734,13893,PS9103,completed,15/12/2000
4735,13894,CP103,completed,26/01/1993
4736,13895,PS103,completed,31/12/2014
4737,13899,LA6104,completed,28/08/2012
4738,13903,AF6105,completed,25/12/2009
4739,13906,BA6105,completed,09/09/1992
4740,13907,AF9105,completed,25/01/2020
4741,13910,BA9105,completed,11/06/2010
4742,13911,AF105,completed,22/04/2000
4743,13912,BA105,completed,11/11/2000
4744,13914,CE6100,completed,18/09/2004
4745,13916,EE6100,completed,21/01/2009
4746,13918,CE9100,completed,06/02/1998
4747,13919,EE9100,completed,27/11/1988
4748,13923,CE100,completed,14/01/2013
4749,13928,EE100,completed,28/07/2000
4750,13930,AS6101,completed,24/08/2015
4751,13932,HS6101,completed,22/02/2014
4752,13933,AS9101,completed,25/10/1994
4753,13937,HS9101,completed,02/11/1996
4754,13946,AS101,completed,25/01/2016
4755,13949,HS101,completed,02/06/2019
4756,13953,DA6102,completed,18/09/1986
4757,13957,IS6102,completed,24/02/2010
4758,13959,DA9102,completed,21/12/1995
4759,13960,IS9102,completed,12/10/2016
4760,13967,DA102,completed,14/04/2015
4761,13968,IS102,completed,10/01/1981
4762,13974,CP6103,completed,03/03/1987
4763,13977,PS6103,completed,27/02/2019
4764,13979,CP9103,completed,09/12/2008
4765,13983,PS9103,completed,28/01/2001
4766,13987,CP103,completed,08/05/2014
4767,13990,PS103,completed,27/11/1990
4768,13991,LA6104,completed,18/01/2000
4769,13993,AF6105,completed,15/10/2001
4770,13996,BA6105,completed,07/10/2017
4771,13998,AF9105,completed,27/04/1997
4772,13002,BA9105,completed,27/12/2012
4773,13007,AF105,completed,17/03/2019
4774,13009,BA105,completed,22/01/2006
4775,13011,CE6100,completed,25/10/1985
4776,13012,EE6100,completed,20/04/2010
4777,13013,CE9100,completed,17/07/2003
4778,13014,EE9100,completed,14/03/2017
4779,13015,CE100,completed,04/05/2020
4780,13018,EE100,completed,28/05/2002
4781,13021,AS6101,completed,15/10/2010
4782,13022,HS6101,completed,17/10/1992
4783,13030,AS9101,completed,19/06/2015
4784,13034,HS9101,completed,20/06/2011
4785,13036,AS101,completed,23/04/1984
